User_ID,Age,City_Tier,EV_Type,Battery_Capacity_kWh,Charging_Sessions_Per_Month,Avg_Charge_Cost,Distance_Travelled_Per_Month,Income_Level,Loan_Taken,Missed_Payments_Last_6M,Tenure_Months,Charging_Location_Type,App_Usage_Score,Charger_Working_Status,Charging_Time_Minutes,High_Default_Risk,Charging_Efficiency_Index
1485,35,Tier5,3KW,41.2,29,465.0,521,High,1,1,6,Private,7,Not Working,170.4,1,14.39
1486,44,Tier4,5KW,46.4,25,624.64,1663,High,0,3,28,Highway,8,Working,72.0,0,100.0
1487,24,Tier1,4KW,27.3,15,469.27,2317,Medium,1,2,29,Highway,4,Not Working,90.7,1,42.8
1488,32,Tier1,2KW,19.7,5,304.2,2251,Low,0,4,23,Public,10,Working,31.5,0,94.26
1489,57,Tier4,3KW,31.4,22,538.54,651,High,0,5,32,Public,2,Working,40.3,1,100.0
1490,57,Tier2,3KW,47.7,28,642.12,2375,Low,0,3,34,Highway,1,Working,81.5,1,100.0
1491,63,Tier3,2KW,26.9,34,466.8,727,Low,1,2,23,Private,1,Working,37.1,1,100.0
1492,26,Tier5,2KW,45.1,34,612.25,2175,Medium,0,4,34,Private,3,Working,69.7,1,100.0
1493,59,Tier3,2KW,32.4,11,399.68,353,Low,0,0,18,Private,10,Working,47.1,0,100.0
1494,44,Tier1,2KW,52.6,31,499.71,1369,Medium,1,3,35,Highway,5,Working,83.9,1,100.0
1495,31,Tier1,4KW,57.5,24,262.47,2268,Low,1,2,42,Public,5,Working,91.1,1,100.0
1496,33,Tier2,2KW,45.3,31,376.82,847,High,1,4,8,Highway,1,Working,72.1,1,100.0
1497,54,Tier2,5KW,18.5,7,470.24,367,High,1,0,17,Private,2,Working,28.6,0,100.0
1498,45,Tier3,5KW,11.0,24,530.37,1983,Low,0,1,37,Public,9,Working,17.9,0,100.0
1499,27,Tier3,2KW,35.6,25,502.4,1732,Low,0,2,18,Public,7,Not Working,103.8,1,52.28
1500,24,Tier2,3KW,44.1,20,603.64,2459,Medium,0,2,47,Private,5,Not Working,149.5,0,18.05
1501,28,Tier1,2KW,40.0,8,266.52,1830,Low,1,0,5,Highway,6,Working,64.6,0,83.4
1502,40,Tier1,2KW,27.8,17,626.37,1492,Low,0,0,44,Public,6,Working,43.0,0,100.0
1503,49,Tier5,5KW,20.1,29,364.36,2012,High,0,5,20,Public,6,Not Working,80.6,1,65.44
1504,65,Tier3,2KW,44.3,5,302.57,2275,Medium,1,0,2,Private,5,Working,74.5,0,70.94
1505,30,Tier5,2KW,53.6,5,574.44,447,High,0,2,31,Private,5,Working,94.4,0,58.48
1506,63,Tier5,2KW,28.3,16,316.51,2470,Medium,1,5,5,Highway,8,Working,40.2,0,100.0
1507,54,Tier3,5KW,43.3,17,619.63,1692,Medium,0,3,32,Private,7,Working,52.1,0,100.0
1508,46,Tier5,4KW,61.0,30,188.15,1220,Medium,1,1,16,Private,10,Working,91.0,1,100.0
1509,61,Tier1,5KW,33.1,11,359.32,1671,Medium,1,1,32,Highway,4,Working,51.6,0,96.88
1510,23,Tier4,5KW,33.3,7,555.25,2060,Low,1,2,26,Highway,6,Not Working,125.1,1,10.88
1511,26,Tier2,2KW,40.6,8,530.68,2122,Medium,0,5,35,Private,10,Working,53.9,0,94.58
1512,25,Tier5,2KW,32.2,5,133.9,1460,Low,1,1,37,Highway,8,Not Working,130.4,1,3.75
1513,25,Tier1,2KW,48.4,22,370.35,2215,Medium,1,4,41,Highway,10,Working,65.1,1,100.0
1514,43,Tier5,4KW,31.0,9,244.11,1056,Low,0,0,7,Public,5,Working,53.9,0,88.9
1515,29,Tier1,4KW,34.7,33,466.62,748,High,1,2,9,Public,5,Working,56.2,0,100.0
1516,55,Tier5,2KW,20.6,33,456.14,858,Medium,0,0,29,Highway,8,Not Working,57.2,0,87.7
1517,40,Tier2,2KW,32.6,24,420.28,1015,Medium,1,5,9,Highway,10,Working,58.3,1,100.0
1518,62,Tier4,2KW,24.9,15,437.19,471,Medium,1,1,44,Public,6,Working,43.8,0,100.0
1519,55,Tier3,5KW,38.5,7,317.82,568,Low,0,0,17,Private,9,Working,66.4,0,78.4
1520,38,Tier3,5KW,18.4,22,361.92,1198,Medium,1,4,7,Private,1,Working,25.5,1,100.0
1521,37,Tier4,2KW,44.8,34,578.0,1658,Medium,0,5,39,Private,7,Working,68.5,0,100.0
1522,44,Tier5,2KW,26.3,21,391.24,1393,High,1,3,28,Highway,10,Working,34.6,1,100.0
1523,23,Tier1,2KW,52.8,18,381.42,1139,Medium,1,4,44,Highway,3,Working,84.8,1,93.44
1524,52,Tier5,5KW,48.7,34,586.78,1524,Medium,0,0,34,Highway,8,Working,72.0,0,100.0
1525,55,Tier4,5KW,40.4,34,308.53,2192,High,0,3,44,Public,2,Not Working,164.7,1,24.93
1526,58,Tier5,2KW,19.6,5,627.56,1380,Medium,0,5,42,Public,2,Working,33.0,0,92.68
1527,33,Tier3,2KW,28.7,21,637.77,2242,Medium,0,1,32,Private,7,Working,46.4,0,100.0
1528,45,Tier3,2KW,26.0,11,328.14,2173,Low,1,0,9,Private,10,Working,34.3,0,100.0
1529,29,Tier5,4KW,27.3,20,560.48,1022,Low,1,1,5,Public,2,Not Working,87.5,1,52.04
1530,24,Tier3,4KW,50.8,5,190.56,2471,Medium,0,5,43,Public,1,Working,85.4,0,65.24
1531,34,Tier3,4KW,33.5,19,462.21,370,High,0,0,9,Highway,1,Not Working,108.3,1,39.55
1532,57,Tier1,5KW,28.4,6,328.97,787,Medium,0,0,28,Private,6,Working,50.6,0,84.12
1533,54,Tier1,2KW,27.5,6,510.64,1976,High,0,4,38,Public,6,Working,39.5,0,94.5
1534,31,Tier4,5KW,29.7,28,487.78,715,Low,1,3,41,Highway,2,Working,47.1,1,100.0
1535,61,Tier5,2KW,40.3,9,416.8,620,High,1,5,14,Public,9,Working,66.1,0,84.14
1536,23,Tier3,2KW,18.7,8,318.84,1444,Medium,0,5,35,Private,6,Working,29.6,0,100.0
1537,48,Tier1,5KW,36.0,7,560.08,1779,Medium,1,0,6,Highway,3,Working,63.9,0,78.9
1538,49,Tier3,5KW,39.2,12,446.24,316,Low,0,5,43,Private,9,Working,54.8,0,100.0
1539,29,Tier3,5KW,17.6,18,365.11,1392,Low,0,2,18,Private,1,Working,23.1,0,100.0
1540,23,Tier3,5KW,20.8,30,388.4,1556,Low,0,4,47,Public,1,Working,34.3,1,100.0
1541,45,Tier5,5KW,34.5,10,438.53,851,Low,1,5,30,Public,3,Working,59.6,1,88.0
1542,54,Tier5,2KW,49.4,27,438.09,710,Low,1,0,17,Highway,2,Working,65.5,1,100.0
1543,32,Tier1,5KW,47.0,15,487.19,1661,Medium,0,0,1,Private,4,Working,83.9,0,83.7
1544,62,Tier5,5KW,28.9,9,564.7,857,High,0,3,46,Highway,6,Working,43.3,0,97.82
1545,29,Tier3,4KW,49.1,9,575.7,1684,Low,1,0,26,Highway,4,Not Working,187.3,1,0.0
1546,35,Tier5,4KW,31.8,18,422.83,2472,High,1,1,47,Public,7,Working,47.8,0,100.0
1547,60,Tier1,5KW,31.7,30,501.0,914,Low,0,0,26,Private,9,Working,52.2,0,100.0
1548,45,Tier4,5KW,35.9,28,425.92,985,Medium,1,5,11,Public,1,Working,58.0,1,100.0
1549,25,Tier2,2KW,43.4,21,595.62,2173,Low,1,0,27,Private,6,Not Working,175.5,1,0.85
1550,31,Tier3,5KW,28.9,32,434.11,578,Medium,0,0,14,Highway,8,Working,37.3,0,100.0
1551,54,Tier1,5KW,31.0,23,464.52,1204,Medium,0,1,1,Public,4,Not Working,119.9,1,35.63
1552,44,Tier1,2KW,22.5,15,446.91,1950,High,0,4,32,Public,1,Working,30.3,0,100.0
1553,35,Tier1,5KW,38.5,11,505.33,2445,Medium,0,2,12,Private,8,Working,51.8,0,100.0
1554,58,Tier2,2KW,44.3,17,525.78,1431,Low,0,4,39,Private,8,Working,60.1,0,100.0
1555,28,Tier1,2KW,44.9,23,616.21,1229,Low,1,1,47,Private,4,Working,63.3,1,100.0
1556,25,Tier4,4KW,21.3,29,595.37,2259,Medium,0,5,41,Public,5,Not Working,85.2,1,62.89
1557,46,Tier1,5KW,31.2,22,455.19,570,Low,0,4,37,Highway,10,Working,55.3,1,100.0
1558,38,Tier4,2KW,47.5,20,444.83,2153,Medium,0,4,35,Public,8,Working,71.0,0,100.0
1559,26,Tier1,5KW,37.3,16,423.0,972,Medium,1,4,30,Highway,1,Working,58.9,1,100.0
1560,57,Tier5,4KW,35.3,32,570.98,1225,Low,0,1,13,Highway,3,Working,57.1,1,100.0
1561,33,Tier5,5KW,35.1,19,479.44,827,High,0,2,32,Highway,6,Working,46.2,0,100.0
1562,48,Tier2,5KW,40.4,5,745.4,1826,Low,0,0,15,Public,4,Working,71.9,0,70.42
1563,25,Tier4,5KW,37.9,15,442.37,1832,Medium,1,3,38,Highway,4,Not Working,111.5,1,34.17
1564,33,Tier1,5KW,29.2,11,632.58,1463,Medium,0,3,29,Private,1,Working,35.7,0,100.0
1565,37,Tier5,5KW,43.8,20,633.62,1033,Medium,0,2,34,Private,9,Working,54.7,0,100.0
1566,60,Tier3,2KW,23.0,13,630.43,1547,Medium,0,1,30,Private,6,Working,30.2,0,100.0
1567,65,Tier1,2KW,48.2,24,410.45,1450,Medium,0,4,44,Private,2,Not Working,187.3,1,0.0
1568,52,Tier2,2KW,26.0,13,439.88,2458,Medium,0,1,3,Private,5,Working,37.6,0,100.0
1569,49,Tier1,5KW,40.5,16,430.55,1365,Medium,1,5,26,Public,4,Working,52.9,1,100.0
1570,23,Tier3,2KW,33.4,23,626.83,2213,Medium,0,4,30,Private,7,Working,52.4,0,100.0
1571,60,Tier4,2KW,30.2,18,395.98,1054,Low,1,2,25,Public,3,Working,49.4,1,100.0
1572,54,Tier3,5KW,48.6,16,380.6,2426,Medium,0,0,4,Private,10,Not Working,192.3,0,0.0
1573,60,Tier3,5KW,42.4,28,533.26,2298,Medium,0,2,27,Public,3,Working,54.5,0,100.0
1574,47,Tier1,5KW,34.4,13,290.67,1125,Medium,1,5,6,Public,8,Not Working,115.3,1,26.75
1575,33,Tier2,2KW,52.5,25,542.18,1900,Medium,0,4,18,Highway,8,Working,73.7,0,100.0
1576,65,Tier1,2KW,44.8,16,313.05,1260,Medium,0,4,28,Highway,7,Working,68.6,0,99.24
1577,53,Tier5,2KW,26.9,17,400.6,1488,High,0,1,11,Highway,5,Working,35.0,0,100.0
1578,26,Tier1,2KW,12.4,9,588.65,1979,Low,0,5,16,Highway,1,Working,17.2,1,100.0
1579,44,Tier3,2KW,36.1,9,383.31,513,Medium,0,1,36,Public,1,Not Working,140.3,1,4.61
1580,39,Tier2,2KW,48.8,13,486.79,1120,Low,1,5,31,Highway,3,Working,63.2,1,100.0
1581,36,Tier2,2KW,41.1,29,595.04,1024,Low,0,5,23,Public,8,Working,51.8,1,100.0
1582,60,Tier4,4KW,50.7,23,313.35,2151,Medium,0,3,16,Highway,4,Working,81.4,1,100.0
1583,48,Tier3,2KW,29.0,24,470.77,1757,High,0,2,43,Highway,4,Working,43.9,0,100.0
1584,53,Tier3,2KW,33.8,10,527.62,1038,Low,0,0,29,Highway,10,Not Working,128.9,1,12.7
1585,61,Tier3,5KW,34.1,12,279.62,766,Low,0,2,38,Public,6,Not Working,134.5,1,11.75
1586,33,Tier3,5KW,37.4,22,325.48,543,High,0,2,10,Private,4,Working,63.0,0,100.0
1587,63,Tier2,5KW,42.7,34,643.9,569,Low,0,0,6,Public,5,Working,52.8,0,100.0
1588,65,Tier3,3KW,51.3,17,312.47,410,Low,1,4,39,Public,2,Working,79.7,1,95.34
1589,45,Tier4,5KW,53.4,20,408.05,2456,High,0,1,22,Private,3,Working,85.6,0,97.12
1590,62,Tier1,5KW,51.7,24,208.1,2284,Medium,0,4,3,Highway,1,Working,82.0,1,100.0
1591,56,Tier3,4KW,41.7,9,355.7,738,Low,0,1,47,Public,5,Working,71.0,0,80.36
1592,47,Tier1,3KW,31.6,26,543.14,2001,Low,0,1,34,Public,8,Working,50.5,0,100.0
1593,58,Tier1,2KW,37.3,15,565.03,1570,Medium,0,0,16,Highway,8,Working,44.9,0,100.0
1594,27,Tier3,5KW,41.6,21,545.25,677,Low,0,4,23,Public,3,Working,74.0,1,100.0
1595,25,Tier5,4KW,36.4,26,445.82,2078,Medium,0,4,40,Highway,3,Working,49.4,1,100.0
1596,63,Tier5,5KW,25.9,34,320.99,2108,Low,0,4,21,Public,8,Not Working,80.9,1,75.47
1597,65,Tier1,4KW,30.4,14,499.62,352,High,0,2,33,Private,10,Working,49.6,0,100.0
1598,51,Tier3,5KW,43.7,34,397.01,1665,Low,0,3,41,Highway,8,Not Working,124.5,1,54.92
1599,43,Tier3,5KW,32.5,11,257.02,389,High,0,2,32,Public,7,Working,54.1,0,93.9
1600,62,Tier1,5KW,35.2,29,453.47,1066,Medium,1,5,37,Highway,5,Working,44.9,1,100.0
1601,30,Tier5,2KW,34.2,15,602.41,595,Medium,1,0,14,Private,4,Working,54.8,0,100.0
1602,52,Tier5,2KW,26.1,12,583.24,1750,High,0,0,31,Private,10,Working,42.1,0,100.0
1603,63,Tier5,5KW,33.3,23,591.3,1171,Medium,1,3,34,Public,9,Working,56.1,1,100.0
1604,50,Tier1,5KW,30.4,9,486.33,1204,Medium,0,0,20,Private,8,Working,43.9,0,98.42
1605,59,Tier2,2KW,28.1,20,338.44,2026,Low,0,4,39,Highway,6,Working,35.1,0,100.0
1606,51,Tier5,5KW,24.4,5,520.45,1808,Medium,0,4,32,Private,4,Working,40.3,0,89.22
1607,38,Tier4,4KW,34.0,29,468.13,2358,Medium,1,3,21,Private,10,Not Working,108.4,1,53.76
1608,56,Tier5,2KW,41.2,30,419.15,495,Medium,0,2,7,Highway,7,Not Working,169.0,1,16.77
1609,22,Tier1,4KW,46.2,32,530.01,828,High,0,5,23,Highway,7,Not Working,145.5,1,38.82
1610,34,Tier3,5KW,21.1,27,504.82,1199,High,0,1,39,Public,8,Working,28.5,0,100.0
1611,33,Tier3,4KW,51.1,23,375.63,385,Medium,1,4,6,Public,3,Working,75.2,1,100.0
1612,49,Tier1,5KW,37.9,33,370.04,779,Medium,1,0,28,Highway,9,Working,51.0,0,100.0
1613,32,Tier3,2KW,23.7,26,311.67,310,High,1,5,29,Public,3,Working,42.1,1,100.0
1614,59,Tier4,5KW,31.0,14,480.8,1488,Medium,1,4,32,Highway,6,Working,40.6,0,100.0
1615,22,Tier1,5KW,16.2,18,558.86,1752,Low,1,2,7,Public,8,Working,23.5,0,100.0
1616,52,Tier2,3KW,18.8,21,379.04,1133,Low,1,4,38,Public,4,Working,25.8,1,100.0
1617,33,Tier4,2KW,52.2,17,322.07,1484,Low,0,0,25,Highway,9,Not Working,178.5,1,0.0
1618,47,Tier3,4KW,28.0,20,510.41,854,Medium,0,4,17,Private,5,Working,42.8,0,100.0
1619,61,Tier5,5KW,40.4,31,639.46,1949,High,1,5,42,Highway,4,Working,49.7,1,100.0
1620,37,Tier2,2KW,33.9,23,688.82,1180,Medium,1,4,18,Private,10,Working,45.4,1,100.0
1621,60,Tier2,3KW,35.2,16,631.84,627,Low,0,1,19,Private,1,Working,52.7,0,100.0
1622,51,Tier5,2KW,38.7,20,444.08,1270,Medium,0,1,38,Public,8,Working,53.0,0,100.0
1623,54,Tier5,3KW,14.2,21,341.91,397,Low,0,1,12,Public,2,Working,18.2,1,100.0
1624,44,Tier1,4KW,48.2,19,522.92,995,Medium,0,4,6,Highway,9,Working,67.2,0,100.0
1625,65,Tier5,5KW,34.0,11,441.53,1592,Low,1,5,44,Private,8,Working,53.5,1,95.7
1626,55,Tier1,3KW,30.0,23,426.1,1130,Medium,0,4,37,Highway,6,Working,39.3,0,100.0
1627,26,Tier1,4KW,39.7,25,678.07,600,Medium,0,5,37,Private,4,Working,56.2,1,100.0
1628,39,Tier2,5KW,27.8,33,616.25,2235,High,0,1,29,Highway,9,Not Working,96.4,1,64.29
1629,50,Tier2,2KW,37.1,9,526.43,415,Low,0,2,1,Highway,7,Working,62.4,0,85.28
1630,27,Tier5,4KW,33.3,29,438.43,1781,High,1,2,34,Highway,9,Working,47.9,0,100.0
1631,30,Tier5,5KW,42.1,19,450.91,2016,Medium,0,2,44,Private,9,Working,67.5,0,100.0
1632,61,Tier5,2KW,32.9,19,264.71,1434,Low,0,4,3,Private,3,Working,48.9,1,100.0
1633,52,Tier5,2KW,24.7,5,575.52,1697,Low,1,3,43,Public,7,Working,39.5,1,90.26
1634,54,Tier3,4KW,38.6,19,605.67,1852,High,0,3,41,Public,6,Working,50.2,0,100.0
1635,48,Tier4,2KW,32.3,7,358.26,1885,Low,0,3,11,Highway,1,Working,51.4,1,88.44
1636,35,Tier5,2KW,16.8,24,374.64,804,Low,1,0,11,Highway,4,Working,21.4,1,100.0
1637,50,Tier5,5KW,37.0,24,567.02,1579,Medium,0,4,26,Public,3,Working,48.3,1,100.0
1638,57,Tier5,4KW,29.6,19,411.07,1875,Medium,1,2,6,Public,2,Working,45.5,0,100.0
1639,49,Tier5,5KW,38.5,28,586.27,2235,Medium,1,5,45,Private,6,Not Working,136.2,1,35.42
1640,42,Tier1,2KW,26.4,12,356.17,854,Medium,1,1,21,Public,10,Working,43.3,0,100.0
1641,24,Tier5,5KW,22.9,24,412.58,1188,Low,0,0,46,Public,10,Working,38.8,0,100.0
1642,40,Tier5,5KW,46.8,14,512.23,379,High,1,1,27,Public,3,Working,66.5,0,98.94
1643,52,Tier5,5KW,43.4,18,411.16,990,High,0,0,6,Private,6,Working,67.0,0,100.0
1644,56,Tier2,2KW,34.9,29,404.22,2176,Low,0,5,31,Private,8,Working,54.9,1,100.0
1645,24,Tier3,3KW,39.4,29,401.52,323,Medium,1,4,10,Highway,4,Working,64.8,1,100.0
1646,47,Tier4,4KW,43.1,7,533.4,1241,Low,1,0,38,Highway,3,Working,74.1,1,74.38
1647,37,Tier2,5KW,34.9,34,565.55,1301,Low,0,1,26,Highway,7,Working,59.0,0,100.0
1648,32,Tier4,5KW,22.9,33,509.13,732,Low,0,3,8,Public,3,Not Working,85.5,1,69.17
1649,42,Tier2,2KW,38.0,13,366.29,2361,Medium,0,4,27,Highway,4,Working,64.7,0,91.7
1650,37,Tier2,5KW,45.0,28,614.15,1964,Medium,0,3,46,Highway,2,Working,79.4,1,100.0
1651,30,Tier3,5KW,40.9,24,480.64,2433,Low,0,2,15,Highway,10,Working,67.1,0,100.0
1652,21,Tier3,4KW,35.6,14,576.06,1316,Medium,0,1,19,Private,2,Not Working,146.2,1,7.2
1653,42,Tier3,2KW,40.7,25,295.19,682,Medium,0,4,24,Private,4,Working,62.0,1,100.0
1654,46,Tier3,5KW,32.8,33,590.1,1040,Medium,1,5,25,Public,7,Working,54.5,1,100.0
1655,38,Tier2,4KW,45.4,6,405.32,1739,High,1,1,34,Highway,8,Working,61.8,0,86.52
1656,34,Tier1,5KW,48.5,27,396.91,1199,Medium,1,5,4,Public,4,Working,85.9,1,100.0
1657,49,Tier1,5KW,22.0,22,498.63,1427,High,1,1,5,Highway,5,Not Working,87.6,1,51.8
1658,32,Tier1,2KW,46.2,5,203.93,1343,High,0,5,25,Public,1,Not Working,149.5,1,0.0
1659,56,Tier3,4KW,57.4,30,491.99,2124,High,0,0,30,Private,5,Working,71.1,0,100.0
1660,55,Tier5,3KW,40.3,15,416.79,1167,High,0,1,44,Private,4,Working,69.3,0,92.94
1661,32,Tier1,5KW,44.8,9,619.69,1911,Medium,0,5,10,Private,4,Working,59.9,0,93.94
1662,27,Tier1,2KW,28.5,28,482.55,1380,Medium,0,5,16,Private,2,Working,41.9,1,100.0
1663,49,Tier5,2KW,30.0,33,330.81,409,Medium,0,5,5,Public,2,Working,38.5,1,100.0
1664,31,Tier2,5KW,32.9,8,353.86,1288,Medium,1,2,21,Private,6,Working,42.9,0,99.42
1665,53,Tier5,2KW,31.0,5,154.87,1539,Medium,1,5,1,Public,10,Working,38.2,0,96.6
1666,26,Tier5,4KW,21.9,8,741.46,724,Medium,1,4,13,Private,3,Working,38.7,1,94.82
1667,35,Tier2,2KW,33.3,29,149.49,440,Low,0,4,28,Private,8,Working,57.4,1,100.0
1668,52,Tier2,4KW,43.4,28,385.12,1312,Medium,0,2,36,Highway,2,Working,76.3,0,100.0
1669,31,Tier3,4KW,22.0,29,538.95,460,Low,0,1,10,Highway,4,Not Working,63.7,1,78.33
1670,43,Tier1,3KW,36.8,27,626.1,927,Low,0,0,33,Private,7,Working,59.3,0,100.0
1671,46,Tier1,5KW,36.5,26,666.51,2218,Medium,0,5,15,Highway,3,Working,55.4,1,100.0
1672,54,Tier1,2KW,32.0,26,438.05,343,Medium,0,5,44,Highway,6,Working,44.2,0,100.0
1673,54,Tier5,2KW,40.0,5,510.28,1045,Medium,0,0,33,Highway,8,Working,55.6,0,86.4
1674,49,Tier3,3KW,39.0,19,413.34,1627,Medium,1,4,32,Public,7,Working,60.2,0,100.0
1675,24,Tier1,4KW,31.3,23,263.28,2152,Medium,0,5,15,Highway,9,Working,45.6,0,100.0
1676,37,Tier4,3KW,45.6,6,324.55,973,Medium,0,2,10,Public,9,Working,62.0,0,86.48
1677,55,Tier3,2KW,40.6,27,244.01,1920,Low,0,1,17,Private,8,Working,56.4,0,100.0
1678,33,Tier3,5KW,50.7,18,487.93,1353,Medium,0,3,29,Private,5,Working,78.8,0,97.76
1679,61,Tier2,3KW,34.3,30,408.93,1770,Medium,0,3,28,Private,3,Working,47.0,1,100.0
1680,59,Tier3,2KW,31.8,26,427.5,722,Low,1,5,35,Highway,2,Working,49.2,1,100.0
1681,35,Tier5,3KW,32.9,7,530.66,769,Low,0,2,13,Highway,6,Working,50.9,0,89.42
1682,49,Tier1,2KW,46.8,8,479.69,699,Medium,0,2,12,Private,7,Working,83.6,0,69.84
1683,49,Tier2,2KW,33.5,5,529.48,1268,Low,1,0,8,Highway,10,Working,42.2,0,94.6
1684,31,Tier2,2KW,34.1,15,667.38,1173,Low,0,1,11,Highway,8,Working,52.2,0,100.0
1685,52,Tier2,2KW,54.6,24,354.7,906,High,1,0,44,Highway,8,Not Working,199.6,1,0.0
1686,22,Tier3,2KW,21.6,22,225.18,831,Low,0,0,2,Highway,8,Working,37.3,0,100.0
1687,34,Tier5,3KW,38.6,25,380.36,975,Low,0,2,25,Private,7,Working,50.1,0,100.0
1688,40,Tier5,4KW,34.4,20,425.2,836,Low,0,4,17,Highway,8,Working,57.5,0,100.0
1689,42,Tier2,4KW,32.5,19,502.27,600,Low,0,0,16,Private,4,Working,41.4,0,100.0
1690,31,Tier3,2KW,25.5,29,536.89,2223,High,0,1,40,Private,7,Working,38.2,0,100.0
1691,47,Tier4,5KW,28.4,29,322.25,2413,Low,1,2,45,Highway,6,Working,37.3,1,100.0
1692,23,Tier3,5KW,30.9,21,304.49,1161,Low,0,4,31,Highway,9,Working,48.9,1,100.0
1693,37,Tier3,5KW,40.0,26,613.74,1782,Medium,1,0,36,Public,8,Working,53.5,0,100.0
1694,64,Tier1,2KW,43.5,6,488.24,1905,Low,1,1,45,Private,7,Working,76.1,0,70.7
1695,48,Tier3,4KW,17.2,5,492.4,894,Medium,0,0,22,Private,8,Not Working,51.9,0,50.3
1696,49,Tier3,2KW,23.0,29,481.72,1918,Low,1,5,28,Private,8,Working,32.3,1,100.0
1697,41,Tier5,5KW,40.5,18,467.75,1270,High,0,2,45,Private,3,Working,60.7,0,100.0
1698,36,Tier5,2KW,41.3,18,423.05,1685,Low,1,0,18,Highway,8,Working,65.7,0,100.0
1699,57,Tier1,2KW,20.4,22,364.92,625,Medium,1,5,16,Public,6,Working,31.4,1,100.0
1700,40,Tier1,3KW,43.7,34,385.26,441,Medium,0,4,15,Private,2,Working,60.5,1,100.0
1701,26,Tier5,4KW,34.9,26,709.93,1525,Medium,1,1,36,Public,8,Working,43.7,0,100.0
1702,39,Tier3,4KW,42.5,26,666.53,1236,Medium,1,5,6,Highway,1,Working,72.7,1,100.0
1703,25,Tier5,2KW,26.5,23,561.26,1565,High,0,2,42,Highway,7,Working,43.5,0,100.0
1704,23,Tier1,3KW,21.1,10,441.94,1240,Medium,0,0,37,Private,7,Working,33.2,0,100.0
1705,21,Tier3,5KW,31.9,8,517.83,1245,Low,0,4,47,Public,3,Working,40.6,1,100.0
1706,58,Tier3,5KW,32.4,12,279.09,1894,Medium,1,5,16,Highway,7,Not Working,121.1,1,20.17
1707,35,Tier5,4KW,31.8,17,569.58,2143,Medium,1,2,16,Private,7,Working,43.5,0,100.0
1708,54,Tier1,4KW,31.1,24,421.16,2037,Low,0,1,24,Public,10,Working,42.3,0,100.0
1709,55,Tier2,2KW,51.9,11,451.84,767,Medium,0,5,28,Public,3,Working,70.7,0,92.82
1710,45,Tier3,2KW,18.0,14,461.76,1792,Low,1,0,39,Private,5,Working,27.0,0,100.0
1711,44,Tier5,2KW,26.6,22,428.51,1387,Low,1,4,31,Highway,1,Working,45.9,1,100.0
1712,32,Tier5,3KW,30.8,32,546.44,2206,Medium,0,0,40,Highway,1,Not Working,102.5,1,60.3
1713,38,Tier5,5KW,35.2,26,641.38,637,Low,0,4,2,Highway,10,Working,44.2,1,100.0
1714,35,Tier5,3KW,42.1,30,552.84,1455,Low,1,3,18,Public,4,Working,71.4,1,100.0
1715,64,Tier1,2KW,43.7,25,457.91,1046,Medium,1,1,18,Public,9,Working,58.4,0,100.0
1716,36,Tier1,3KW,45.8,5,322.08,2228,High,0,3,2,Highway,9,Working,79.9,0,66.74
1717,47,Tier1,2KW,39.8,31,454.75,607,Low,1,2,35,Public,5,Not Working,147.9,1,32.16
1718,28,Tier2,5KW,17.7,9,440.73,1782,Medium,0,1,40,Public,4,Working,21.8,0,100.0
1719,45,Tier5,2KW,18.4,26,548.94,2133,High,1,2,16,Highway,2,Not Working,68.3,1,68.89
1720,37,Tier5,3KW,46.5,6,372.65,757,Medium,0,2,37,Highway,8,Working,77.0,0,72.2
1721,49,Tier1,4KW,45.8,15,343.43,1308,High,0,0,27,Public,7,Working,79.0,0,87.64
1722,28,Tier4,2KW,41.4,20,485.81,326,Medium,0,2,23,Public,7,Not Working,122.8,0,35.22
1723,35,Tier5,2KW,26.8,11,560.45,2474,Low,0,0,16,Public,4,Working,33.8,0,100.0
1724,47,Tier3,4KW,31.8,18,468.35,1333,Medium,1,2,26,Private,2,Not Working,124.8,1,25.65
1725,27,Tier1,2KW,31.0,32,565.96,2375,Low,0,4,20,Private,7,Working,41.8,1,100.0
1726,23,Tier3,4KW,24.8,5,296.89,1939,Medium,1,1,36,Public,3,Working,32.9,0,96.94
1727,49,Tier3,5KW,37.6,16,506.82,2094,Medium,1,5,13,Public,6,Working,63.8,0,98.28
1728,64,Tier3,2KW,56.6,15,296.17,826,High,1,0,28,Private,8,Not Working,175.9,1,0.0
1729,44,Tier3,3KW,30.0,21,770.08,2060,Medium,1,4,23,Highway,1,Working,41.1,1,100.0
1730,23,Tier1,5KW,48.0,16,610.89,386,Medium,1,4,39,Highway,7,Working,80.8,0,89.6
1731,40,Tier5,3KW,26.1,31,496.2,1094,High,0,0,29,Private,1,Not Working,102.7,1,56.13
1732,35,Tier3,5KW,19.6,21,257.53,2430,Low,1,2,43,Public,3,Not Working,59.0,1,69.08
1733,45,Tier3,2KW,44.9,22,284.99,373,Low,0,4,3,Public,8,Working,62.7,1,100.0
1734,50,Tier5,5KW,32.8,20,677.45,1941,Low,1,0,24,Highway,5,Working,57.1,0,100.0
1735,34,Tier1,4KW,47.7,5,311.09,1213,Low,0,2,17,Public,3,Working,78.7,0,69.46
1736,27,Tier1,5KW,49.7,27,510.02,300,Medium,0,3,2,Private,10,Working,87.4,0,100.0
